Participant_ID,Text_ID,Word_ID,Word,Fixation_Duration
P4,111,14,for,134
P4,111,14,for,93
P4,111,16,went,146
P4,111,17,well.,141
P4,111,17,well.,121
P5,111,6,plan ,299
P5,111,6,plan ,525
P5,111,5,That ,155
P5,111,8,go ,315
P5,111,10,bed ,259
P5,111,11,earlier ,181
P5,111,11,earlier ,375
P5,111,13,preparation ,209
P5,111,14,for ,240
P5,111,15,school ,144
P5,111,16,went ,1622
P6,111,5,That ,258
P6,111,5,That ,128
P6,111,7,to ,260
P6,111,8,go ,198
P6,111,9,to ,214
P6,111,11,earlier ,166
P6,111,13,preparation ,204
P6,111,15,school ,218
P6,111,15,school ,142
P6,111,16,went ,248
P6,111,5,That ,228
P6,111,5,That ,58
P7,111,6,plan ,150
P7,111,6,plan ,326
P7,111,1,Aspect--going ,212
P7,111,3,bed ,330
P7,111,6,plan ,188
P7,111,9,to ,211
P7,111,11,earlier ,158
P7,111,13,preparation ,276
P7,111,15,school ,175
P7,111,15,school ,189
P7,111,16,went ,498
P7,111,15,school ,583
P7,111,15,school ,175
P7,111,13,preparation ,186
P7,111,11,earlier ,496
P7,111,13,preparation ,436
P7,111,15,school ,186
P7,111,14,for ,388
P7,111,11,earlier ,270
P7,111,11,earlier ,191
P7,111,13,preparation ,420
P7,111,15,school ,169
P7,111,13,preparation ,466
P7,111,13,preparation ,171
P7,111,15,school ,233
P7,111,16,went ,304
P7,111,15,school ,305
P7,111,16,went ,341
P7,111,9,to ,141
P7,111,6,plan ,167
P7,111,5,That ,261
P7,111,8,go ,223
P7,111,10,bed ,381
P7,111,12,in ,311
P7,111,13,preparation ,218
P7,111,11,earlier ,464
P7,111,13,preparation ,164
P7,111,15,school ,273
P7,111,16,went ,222
P7,111,15,school ,178
P7,111,15,school ,352
P7,111,16,went ,415
P7,111,2,to ,212
P7,111,1,Aspect--going ,235
P7,111,3,bed ,182
P7,111,6,plan ,208
P7,111,5,That ,191
P7,111,10,bed ,444
P7,111,8,go ,351
P7,111,11,earlier ,296
P7,111,10,bed ,155
P7,111,12,in ,282
P7,111,15,school ,372
P7,111,16,went ,175
P1,112,0,0,233
P1,112,5,excited,219
P1,112,1,Aspect--waking,177
P1,112,4,So,278
P1,112,6,to,190
P1,112,8,up,233
P1,112,10,5,326
P1,112,11,a.m.,215
P1,112,12,tomorrow!!,491
P1,112,12,tomorrow!!,134
P2,112,0,0,74
P2,112,6,to,129
P2,112,5,excited,164
P2,112,5,excited,137
P2,112,6,to,147
P2,112,7,get,190
P2,112,7,get,124
P2,112,6,to,57
P2,112,10,5,262
P2,112,8,up,273
P2,112,12,tomorrow!!,178
P2,112,1,Aspect--waking,167
P2,112,2,up,36
P3,112,5,excited,220
P3,112,5,excited,284
P3,112,7,get,205
P3,112,8,up,235
P3,112,10,5,208
P3,112,11,a.m.,210
P3,112,1,Aspect--waking,54
P4,112,6,to,224
P4,112,2,up,122
P4,112,3,early,193
P4,112,3,early,67
P4,112,5,excited,160
P4,112,5,excited,178
P4,112,8,up,155
P4,112,10,5,185
P4,112,12,tomorrow!!,196
P5,112,1,Aspect--waking ,256
P5,112,5,excited ,384
P5,112,7,get ,249
P5,112,8,up ,128
P5,112,10,5,262
P5,112,12,tomorrow!! ,979
P5,112,12,tomorrow!! ,52
P6,112,4,So ,448
P6,112,5,excited ,196
P6,112,7,get ,254
P6,112,9,at ,136
P6,112,11,a.m. ,194
P7,112,1,Aspect--waking ,273
P7,112,5,excited ,145
P7,112,5,excited ,219
P7,112,6,to ,233
P7,112,8,up ,164
P7,112,11,a.m. ,319
P7,112,12,tomorrow!! ,251
P7,112,3,early ,151
P7,112,1,Aspect--waking ,337
P7,112,5,excited ,203
P7,112,7,get ,421
P1,113,0,0,234
P1,113,8,everyone,414
P1,113,3,I,335
P1,113,1,Aspect--Mood,163
P1,113,2,Could,210
P1,113,2,Could,273
P1,113,1,Aspect--Mood,256
P1,113,1,Aspect--Mood,404
P1,113,1,Aspect--Mood,354
P1,113,2,Could,173
P1,113,2,Could,161
P1,113,4,be,544
P1,113,5,more,177
P1,113,6,glaaaaad,157
P1,113,7,that,505
P1,113,10,my,239
P1,113,11,house,193
P1,113,13,in,176
P1,113,15,a,178
P1,113,17,mooood?,314
P1,113,16,great,246
P1,113,14,such,128
P1,113,17,mooood?,130
P1,113,2,Could,138
P1,113,1,Aspect--Mood,421
P1,113,1,Aspect--Mood,425
P1,113,2,Could,185
P1,113,6,glaaaaad,362
P1,113,5,more,279
P1,113,6,glaaaaad,140
P2,113,1,Aspect--Mood,254
P2,113,2,Could,163
P2,113,4,be,72
P2,113,6,glaaaaad,152
P2,113,6,glaaaaad,133
P2,113,8,everyone,174
P2,113,7,that,138
P2,113,10,my,195
P2,113,11,house,156
P2,113,14,such,389
P2,113,16,great,194
P2,113,17,mooood?,336
P2,113,6,glaaaaad,136
P2,113,1,Aspect--Mood,717
P2,113,6,glaaaaad,136
P2,113,15,a,270
P2,113,17,mooood?,166
P2,113,5,more,418
P2,113,6,glaaaaad,381
P2,113,4,be,370
P2,113,17,mooood?,188
P2,113,11,house,104
P2,113,5,more,160
P2,113,3,I,200
P2,113,2,Could,42
P2,113,3,I,331
P2,113,1,Aspect--Mood,54
P3,113,2,Could,306
P3,113,2,Could,149
P3,113,5,more,209
P3,113,6,glaaaaad,291
P3,113,7,that,96
P3,113,4,be,104
P3,113,3,I,131
P3,113,3,I,88
P3,113,5,more,170
P3,113,7,that,273
P3,113,8,everyone,155
P3,113,10,my,303
P3,113,14,such,212
P3,113,16,great,190
P3,113,13,in,209
P3,113,17,mooood?,216
P3,113,17,mooood?,168
P3,113,16,great,106
P3,113,5,more,304
P3,113,6,glaaaaad,193
P3,113,7,that,234
P3,113,8,everyone,151
P3,113,10,my,227
P3,113,12,is,328
P3,113,14,such,214
P3,113,15,a,226
P3,113,14,such,282
P3,113,1,Aspect--Mood,29
P4,113,1,Aspect--Mood,228
P4,113,2,Could,125
P4,113,2,Could,177
P4,113,4,be,224
P4,113,6,glaaaaad,100
P4,113,5,more,148
P4,113,6,glaaaaad,207
P4,113,7,that,129
P4,113,7,that,197
P4,113,8,everyone,212
P4,113,11,house,187
P4,113,12,is,154
P4,113,11,house,189
P4,113,13,in,230
P4,113,13,in,117
P4,113,16,great,244
P4,113,17,mooood?,424
P4,113,1,Aspect--Mood,92
P4,113,1,Aspect--Mood,218
P5,113,3,I ,182
P5,113,2,Could ,152
P5,113,5,more ,183
P5,113,6,glaaaaad ,241
P5,113,8,everyone ,212
P5,113,8,everyone ,124
P5,113,11,house ,218
P5,113,14,such ,402
P5,113,17,mooood? ,252
P5,113,17,mooood? ,189
P5,113,16,great ,373
P6,113,2,Could ,240
P6,113,2,Could ,122
P6,113,5,more ,188
P6,113,6,glaaaaad ,258
P6,113,7,that ,264
P6,113,8,everyone ,140
P6,113,11,house ,188
P6,113,14,such ,212
P6,113,14,such ,124
P6,113,0,0,212
P6,113,17,mooood? ,302
P6,113,4,be ,204
P6,113,2,Could ,252
P7,113,2,Could ,259
P7,113,2,Could ,397
P7,113,5,more ,277
P7,113,6,glaaaaad ,163
P7,113,6,glaaaaad ,161
P7,113,8,everyone ,218
P7,113,10,my ,221
P7,113,14,such ,166
P7,113,16,great ,231
P7,113,1,Aspect--Mood ,444
P7,113,8,everyone ,391
P7,113,6,glaaaaad ,287
P7,113,6,glaaaaad ,190
P7,113,4,be ,260
P7,113,8,everyone ,324
P1,114,1,Aspect--Health,287
P1,114,2,Soo,169
P1,114,3,excited,240
P1,114,5,try,120
P1,114,5,try,131
P1,114,5,try,48
P1,114,7,sleep,193
P1,114,9,my,362
P1,114,11,hurting,327
P1,114,1,Aspect--Health,59
P2,114,1,Aspect--Health,6
P2,114,1,Aspect--Health,212
P2,114,3,excited,161
P2,114,3,excited,99
P2,114,4,to,138
P2,114,6,to,234
P2,114,6,to,58
P2,114,8,with,338
P2,114,10,back,241
P2,114,11,hurting,296
P2,114,9,my,207
P2,114,1,Aspect--Health,103
P3,114,3,excited,257
P3,114,2,Soo,101
P3,114,2,Soo,180
P3,114,3,excited,368
P3,114,4,to,377
P3,114,6,to,437
P3,114,7,sleep,194
P3,114,8,with,234
P3,114,10,back,207
P3,114,11,hurting,199
P3,114,5,try,71
P3,114,3,excited,180
P3,114,2,Soo,307
P3,114,5,try,239
P3,114,7,sleep,129
P3,114,9,my,201
P3,114,10,back,155
P4,114,1,Aspect--Health,312
P4,114,1,Aspect--Health,70
P4,114,2,Soo,288
P4,114,3,excited,195
P4,114,5,try,93
P4,114,4,to,169
P4,114,7,sleep,138
P4,114,6,to,378
P4,114,8,with,230
P4,114,10,back,265
P4,114,11,hurting,177
P4,114,11,hurting,486
P4,114,2,Soo,147
P4,114,3,excited,191
P4,114,7,sleep,217
P4,114,3,excited,115
P5,114,0,0,213
P5,114,1,Aspect--Health ,134
P5,114,3,excited ,162
P5,114,2,Soo ,200
P5,114,2,Soo ,334
P5,114,3,excited ,139
P5,114,5,try ,314
P5,114,6,to ,187
P5,114,7,sleep ,247
P5,114,9,my ,385
P5,114,10,back ,371
P5,114,11,hurting ,850
P5,114,3,excited ,185
P5,114,3,excited ,201
P5,114,6,to ,181
P5,114,7,sleep ,197
P5,114,6,to ,384
P5,114,7,sleep ,278
P5,114,7,sleep ,558
P5,114,6,to ,268
P5,114,8,with ,174
P5,114,9,my ,207
P5,114,11,hurting ,707
P5,114,3,excited ,140
P5,114,2,Soo ,199
P6,114,1,Aspect--Health ,230
P6,114,2,Soo ,172
P6,114,1,Aspect--Health ,180
P6,114,3,excited ,180
P6,114,5,try ,174
P6,114,7,sleep ,256
P6,114,6,to ,148
P6,114,8,with ,234
P6,114,9,my ,176
P6,114,10,back ,158
P6,114,11,hurting ,726
P6,114,10,back ,194
P7,114,5,try ,193
P7,114,3,excited ,217
P7,114,2,Soo ,174
P7,114,4,to ,153
P7,114,1,Aspect--Health ,172
P7,114,3,excited ,285
P7,114,2,Soo ,145
P7,114,5,try ,264
P7,114,7,sleep ,189
P7,114,9,my ,196
P7,114,10,back ,200
P7,114,11,hurting ,593
P7,114,5,try ,219
P7,114,8,with ,187
P7,114,3,excited ,196
P7,114,3,excited ,351
P7,114,6,to ,233
P7,114,7,sleep ,258
P7,114,9,my ,196
P7,114,10,back ,272
P7,114,1,Aspect--Health ,627
P7,114,3,excited ,198
P7,114,2,Soo ,226
P7,114,3,excited ,193
P7,114,6,to ,215
P7,114,7,sleep ,272
P7,114,9,my ,253
P7,114,11,hurting ,367
P1,115,1,Aspect--Internet,261
P1,115,3,Wow!,139
P1,115,4,Thanks,182
P1,115,4,Thanks,190
P1,115,6,the,202
P1,115,8,of,278
P1,115,10,speed,222
P1,115,11,internet,153
P1,115,12,at,118
P1,115,13,$590 ,297
P1,115,13,$590 ,242
P1,115,15,6,192
P1,115,16,months,224
P1,115,17,to,311
P1,115,19,$10.00 ,294
P1,115,19,$10.00 ,286
P2,115,0,0,226
P2,115,3,Wow!,134
P2,115,3,Wow!,139
P2,115,4,Thanks,176
P2,115,6,the,190
P2,115,7,option,219
P2,115,9,high,177
P2,115,7,option,100
P2,115,7,option,182
P2,115,7,option,247
P2,115,9,high,30
P2,115,9,high,189
P2,115,10,speed,238
P2,115,11,internet,94
P2,115,13,$590 ,245
P2,115,12,at,185
P2,115,15,6,233
P2,115,14,for,128
P2,115,16,months,244
P2,115,18,save,147
P2,115,19,$10.00 ,167
P2,115,17,to,152
P2,115,13,$590 ,134
P2,115,13,$590 ,223
P2,115,15,6,314
P2,115,17,to,163
P2,115,18,save,356
P2,115,19,$10.00 ,162
P2,115,16,months,163
P2,115,4,Thanks,228
P2,115,1,Aspect--Internet,265
P2,115,4,Thanks,44
P3,115,4,Thanks,37
P3,115,3,Wow!,234
P3,115,4,Thanks,179
P3,115,7,option,233
P3,115,9,high,203
P3,115,11,internet,198
P3,115,13,$590 ,254
P3,115,16,months,199
P3,115,18,save,315
P3,115,19,$10.00 ,310
P3,115,14,for,260
P3,115,11,internet,126
P3,115,10,speed,129
P3,115,10,speed,185
P3,115,9,high,89
P3,115,7,option,85
P3,115,5,for,129
P3,115,4,Thanks,174
P3,115,7,option,214
P3,115,9,high,290
P3,115,10,speed,164
P3,115,8,of,35
P3,115,6,the,151
P3,115,5,for,202
P3,115,9,high,318
P3,115,11,internet,164
P3,115,13,$590 ,156
P3,115,16,months,207
P3,115,17,to,220
P3,115,18,save,257
P3,115,9,high,167
P3,115,4,Thanks,130
P3,115,3,Wow!,192
P4,115,4,Thanks,222
P4,115,3,Wow!,206
P4,115,4,Thanks,149
P4,115,7,option,177
P4,115,9,high,354
P4,115,10,speed,145
P4,115,11,internet,196
P4,115,12,at,152
P4,115,13,$590 ,405
P4,115,16,months,222
P4,115,18,save,303
P4,115,19,$10.00 ,171
P4,115,18,save,115
P4,115,16,months,222
P4,115,13,$590 ,111
P4,115,13,$590 ,177
P4,115,16,months,175
P4,115,1,Aspect--Internet,120
P5,115,3,Wow! ,300
P5,115,4,Thanks ,159
P5,115,4,Thanks ,144
P5,115,6,the ,168
P5,115,8,of ,172
P5,115,10,speed ,364
P5,115,11,internet ,137
P5,115,13,$590 ,200
P5,115,16,months ,296
P5,115,18,save ,338
P5,115,19,$10.00 ,351
P6,115,3,Wow! ,318
P6,115,3,Wow! ,110
P6,115,4,Thanks ,132
P6,115,6,the ,276
P6,115,9,high ,262
P6,115,10,speed ,212
P6,115,11,internet ,318
P6,115,13,$590 ,264
P6,115,14,for ,238
P6,115,16,months ,192
P6,115,18,save ,130
P7,115,4,Thanks ,248
P7,115,3,Wow! ,182
P7,115,4,Thanks ,197
P7,115,8,of ,185
P7,115,10,speed ,358
P7,115,11,internet ,231
P7,115,13,$590 ,168
P7,115,13,$590 ,143
P7,115,12,at ,164
P7,115,14,for ,156
P7,115,16,months ,195
P7,115,17,to ,175
P7,115,18,save ,263
P7,115,19,$10.00 ,146
P7,115,17,to ,229
P7,115,16,months ,196
P7,115,14,for ,212
P7,115,13,$590 ,200
P7,115,16,months ,248
P7,115,18,save ,251
P7,115,19,$10.00 ,264
P7,115,4,Thanks ,180
P7,115,4,Thanks ,218
P7,115,7,option ,227
P7,115,1,Aspect--Internet ,146
P7,115,1,Aspect--Internet ,266
P1,116,1,Aspect--My,247
P1,116,1,Aspect--My,137
P1,116,2,present,181
P1,116,3,state,120
P1,116,5,ending,311
P1,116,5,ending,153
P1,116,7,summer,430
P1,116,9,great,168
P1,116,9,great,339
P1,116,9,great,217
P1,116,10,sitting,138
P1,116,10,sitting,327
P1,116,11,inside,142
P1,116,11,inside,182
P1,116,11,inside,189
P1,116,13,day,356
P1,116,14,doing,240
P1,116,15,nothing,169
P1,116,15,nothing,151
P1,116,15,nothing,480
P2,116,1,Aspect--My,220
P2,116,2,present,144
P2,116,2,present,159
P2,116,3,state,126
P2,116,5,ending,265
P2,116,4,I'm,141
P2,116,7,summer,202
P2,116,6,my,161
P2,116,8,off,369
P2,116,7,summer,228
P2,116,8,off,218
P2,116,9,great,431
P2,116,9,great,296
P2,116,8,off,153
P2,116,9,great,247
P2,116,10,sitting,238
P2,116,10,sitting,116
P2,116,9,great,161
P2,116,9,great,210
P2,116,10,sitting,181
P2,116,9,great,33
P2,116,10,sitting,439
P2,116,10,sitting,111
P2,116,11,inside,281
P2,116,11,inside,151
P2,116,12,all,206
P2,116,14,doing,240
P2,116,15,nothing,320
P2,116,14,doing,148
P2,116,1,Aspect--My,171
P2,116,2,present,155
P2,116,2,present,223
P2,116,5,ending,153
P2,116,6,my,96
P3,116,1,Aspect--My,235
P3,116,5,ending,58
P3,116,5,ending,167
P3,116,5,ending,156
P3,116,6,my,162
P3,116,7,summer,222
P3,116,9,great,424
P3,116,10,sitting,208
P3,116,11,inside,208
P3,116,10,sitting,154
P3,116,11,inside,217
P3,116,14,doing,360
P3,116,14,doing,178
P3,116,15,nothing,120
P3,116,13,day,185
P3,116,6,my,112
P3,116,5,ending,71
P4,116,5,ending,248
P4,116,5,ending,130
P4,116,4,I'm,126
P4,116,7,summer,81
P4,116,6,my,177
P4,116,7,summer,136
P4,116,7,summer,144
P4,116,9,great,188
P4,116,10,sitting,253
P4,116,10,sitting,85
P4,116,2,present,155
P4,116,2,present,251
P4,116,3,state,168
P4,116,2,present,89
P4,116,9,great,188
P4,116,9,great,141
P4,116,8,off,151
P4,116,9,great,223
P4,116,10,sitting,262
P4,116,11,inside,268
P4,116,12,all,111
P4,116,11,inside,125
P4,116,14,doing,240
P4,116,15,nothing,203
P4,116,14,doing,162
P4,116,15,nothing,576
P4,116,11,inside,131
P4,116,2,present,198
P4,116,5,ending,192
P4,116,5,ending,195
P4,116,7,summer,188
P4,116,9,great,271
P4,116,10,sitting,91
P4,116,10,sitting,219
P4,116,11,inside,224
P4,116,13,day,214
P4,116,15,nothing,133
P4,116,14,doing,72
P5,116,5,ending ,334
P5,116,4,I'm ,224
P5,116,4,I'm ,209
P5,116,5,ending ,145
P5,116,6,my ,216
P5,116,7,summer ,209
P5,116,9,great ,283
P5,116,9,great ,329
P5,116,10,sitting ,208
P5,116,11,inside ,260
P5,116,11,inside ,160
P5,116,13,day ,229
P5,116,14,doing ,175
P5,116,13,day ,245
P5,116,14,doing ,132
P5,116,15,nothing ,614
P5,116,11,inside ,481
P5,116,15,nothing ,357
P5,116,2,present ,120
P5,116,1,Aspect--My ,137
P5,116,2,present ,472
P6,116,6,my ,254
P6,116,4,I'm ,166
P6,116,5,ending ,114
P6,116,7,summer ,221
P6,116,9,great ,168
P6,116,8,off ,142
P6,116,9,great ,160
P6,116,10,sitting ,211
P6,116,11,inside ,215
P6,116,13,day ,279
P6,116,14,doing ,191
P6,116,14,doing ,144
P6,116,5,ending ,109
P7,116,2,present ,193
P7,116,2,present ,174
P7,116,3,state ,229
P7,116,5,ending ,171
P7,116,5,ending ,159
P7,116,7,summer ,194
P7,116,9,great ,260
P7,116,9,great ,202
P7,116,8,off ,386
P7,116,10,sitting ,362
P7,116,11,inside ,146
P7,116,10,sitting ,142
P7,116,9,great ,206
P7,116,11,inside ,373
P7,116,14,doing ,259
P7,116,13,day ,217
P7,116,15,nothing ,401
P7,116,7,summer ,165
P7,116,6,my ,326
P1,117,11,to,214
P1,117,5,like,145
P1,117,3,people,161
P1,117,4,I'd,321
P1,117,5,like,193
P1,117,7,give,299
P1,117,9,shout,298
P1,117,9,shout,199
P1,117,11,to,205
P1,117,13,the,150
P1,117,15,who,236
P1,117,16,text,287
P1,117,16,text,188
P1,117,18,for,157
P1,117,20,minute,313
P1,117,22,stop,361
P1,117,23,responding.,173
P1,117,23,responding.,131
P1,117,0,0,154
P1,117,25,make,356
P1,117,26,dreams,211
P1,117,28,reality,152
P1,117,24,You,221
P1,117,26,dreams,198
P1,117,28,reality,256
P1,117,27,a,80
P1,117,26,dreams,279
P1,117,27,a,156
P1,117,27,a,202
P2,117,8,a,165
P2,117,6,to,91
P2,117,5,like,349
P2,117,6,to,180
P2,117,7,give,245
P2,117,8,a,105
P2,117,9,shout,232
P2,117,11,to,525
P2,117,13,the,158
P2,117,11,to,182
P2,117,9,shout,323
P2,117,12,all,264
P2,117,13,the,157
P2,117,14,people,187
P2,117,16,text,331
P2,117,17,me,173
P2,117,18,for,180
P2,117,17,me,104
P2,117,19,a,156
P2,117,20,minute,160
P2,117,20,minute,202
P2,117,20,minute,112
P2,117,21,then,249
P2,117,23,responding.,274
P2,117,23,responding.,226
P2,117,26,dreams,111
P2,117,25,make,155
P2,117,26,dreams,222
P2,117,25,make,171
P2,117,28,reality,166
P2,117,8,a,168
P2,117,25,make,126
P2,117,25,make,90
P2,117,26,dreams,223
P2,117,28,reality,251
P2,117,26,dreams,184
P2,117,3,people,435
P2,117,5,like,382
P2,117,8,a,259
P2,117,3,people,763
P2,117,2,:,900
P2,117,3,people,138
P3,117,24,You,14
P3,117,5,like,231
P3,117,5,like,123
P3,117,4,I'd,180
P3,117,6,to,174
P3,117,7,give,237
P3,117,9,shout,228
P3,117,11,to,227
P3,117,13,the,235
P3,117,16,text,261
P3,117,20,minute,198
P3,117,20,minute,173
P3,117,22,stop,216
P3,117,23,responding.,275
P3,117,21,then,246
P3,117,25,make,95
P3,117,25,make,183
P3,117,26,dreams,179
P3,117,28,reality,152
P3,117,26,dreams,113
P3,117,25,make,172
P3,117,5,like,170
P3,117,5,like,129
P3,117,8,a,230
P3,117,10,out,483
P3,117,13,the,266
P3,117,12,all,102
P3,117,15,who,111
P3,117,11,to,104
P3,117,15,who,159
P3,117,17,me,175
P3,117,19,a,158
P3,117,20,minute,169
P3,117,22,stop,182
P3,117,23,responding.,171
P3,117,26,dreams,107
P3,117,25,make,176
P3,117,26,dreams,161
P3,117,28,reality,127
P4,117,6,to,297
P4,117,5,like,161
P4,117,7,give,200
P4,117,5,like,83
P4,117,3,people,94
P4,117,6,to,128
P4,117,8,a,183
P4,117,10,out,223
P4,117,12,all,139
P4,117,11,to,186
P4,117,14,people,143
P4,117,16,text,63
P4,117,15,who,173
P4,117,18,for,130
P4,117,17,me,192
P4,117,20,minute,88
P4,117,18,for,143
P4,117,16,text,151
P4,117,20,minute,197
P4,117,22,stop,192
P4,117,23,responding.,167
P4,117,23,responding.,227
P4,117,25,make,130
P4,117,25,make,138
P4,117,26,dreams,164
P4,117,25,make,226
P4,117,28,reality,200
P4,117,26,dreams,231
P4,117,28,reality,59
P5,117,6,to ,312
P5,117,4,I'd ,105
P5,117,4,I'd ,506
P5,117,5,like ,195
P5,117,7,give ,257
P5,117,9,shout ,232
P5,117,10,out ,333
P5,117,12,all ,417
P5,117,14,people ,188
P5,117,12,all ,361
P5,117,15,who ,550
P5,117,16,text ,225
P5,117,17,me ,278
P5,117,19,a ,202
P5,117,20,minute ,176
P5,117,21,then ,180
P5,117,23,responding. ,333
P5,117,24,You ,127
P5,117,24,You ,153
P5,117,26,dreams ,313
P5,117,27,a ,755
P5,117,0,0,189
P5,117,7,give ,70
P6,117,7,give ,229
P6,117,5,like ,204
P6,117,6,to ,158
P6,117,7,give ,151
P6,117,9,shout ,267
P6,117,10,out ,251
P6,117,13,the ,215
P6,117,14,people ,187
P6,117,15,who ,164
P6,117,18,for ,180
P6,117,20,minute ,184
P6,117,21,then ,194
P6,117,23,responding. ,153
P6,117,23,responding. ,45
P6,117,25,make ,123
P6,117,25,make ,156
P6,117,25,make ,199
P6,117,26,dreams ,130
P7,117,4,I'd ,279
P7,117,4,I'd ,192
P7,117,7,give ,204
P7,117,9,shout ,207
P7,117,11,to ,209
P7,117,13,the ,186
P7,117,16,text ,226
P7,117,18,for ,354
P7,117,21,then ,218
P7,117,22,stop ,176
P7,117,23,responding. ,289
P7,117,23,responding. ,149
P7,117,24,You ,322
P7,117,26,dreams ,272
P7,117,28,reality ,239
P7,117,26,dreams ,437
P7,117,3,people ,547
P7,117,4,I'd ,398
P7,117,7,give ,177
P7,117,7,give ,210
P7,117,10,out ,256
P7,117,26,dreams ,163
P1,118,1,Aspect--Fun,331
P1,118,1,Aspect--Fun,145
P1,118,3,that,194
P1,118,2,Well,224
P1,118,5,fun.,210
P1,118,3,that,158
P1,118,2,Well,201
P1,118,4,was,353
P1,118,4,was,143
P1,118,6,"Well,",267
P1,118,7,really?,156
P1,118,7,really?,942
P1,118,7,really?,116
P2,118,3,that,272
P2,118,4,was,119
P2,118,2,Well,187
P2,118,3,that,164
P2,118,3,that,140
P2,118,5,fun.,166
P2,118,6,"Well,",155
P2,118,7,really?,217
P2,118,6,"Well,",212
P2,118,6,"Well,",194
P2,118,6,"Well,",208
P2,118,7,really?,292
P2,118,6,"Well,",385
P2,118,1,Aspect--Fun,135
P2,118,1,Aspect--Fun,254
P2,118,7,really?,143
P2,118,6,"Well,",257
P2,118,1,Aspect--Fun,396
P2,118,7,really?,255
P2,118,1,Aspect--Fun,216
P2,118,6,"Well,",386
P2,118,1,Aspect--Fun,207
P2,118,7,really?,210
P2,118,1,Aspect--Fun,356
P2,118,2,Well,312
P2,118,1,Aspect--Fun,333
P3,118,0,0,94
P3,118,0,0,123
P3,118,5,fun.,158
P3,118,3,that,107
P3,118,2,Well,119
P3,118,4,was,130
P3,118,3,that,281
P3,118,4,was,228
P3,118,6,"Well,",105
P3,118,6,"Well,",203
P3,118,7,really?,212
P3,118,6,"Well,",146
P3,118,3,that,167
P3,118,2,Well,330
P3,118,4,was,170
P3,118,6,"Well,",272
P3,118,3,that,411
P3,118,3,that,151
P3,118,2,Well,247
P3,118,2,Well,115
P3,118,4,was,394
P3,118,1,Aspect--Fun,341
P3,118,5,fun.,224
P3,118,6,"Well,",289
P3,118,6,"Well,",174
P3,118,7,really?,139
P4,118,1,Aspect--Fun,73
P4,118,2,Well,236
P4,118,2,Well,158
P4,118,4,was,213
P4,118,3,that,96
P4,118,3,that,155
P4,118,6,"Well,",259
P4,118,7,really?,296
P4,118,6,"Well,",284
P4,118,1,Aspect--Fun,231
P5,118,3,that ,190
P5,118,3,that ,178
P5,118,3,that ,267
P5,118,3,that ,208
P5,118,2,Well ,146
P5,118,1,Aspect--Fun ,180
P5,118,2,Well ,135
P5,118,3,that ,194
P5,118,3,that ,340
P5,118,4,was ,202
P5,118,5,fun. ,150
P5,118,6,"Well, ",407
P5,118,7,really? ,702
P5,118,4,was ,245
P5,118,2,Well ,278
P6,118,0,0,82
P6,118,3,that ,134
P6,118,2,Well ,202
P6,118,4,was ,242
P6,118,3,that ,150
P6,118,5,fun. ,160
P6,118,6,"Well, ",232
P6,118,7,really? ,218
P6,118,6,"Well, ",194
P6,118,6,"Well, ",234
P6,118,7,really? ,240
P6,118,1,Aspect--Fun ,154
P7,118,1,Aspect--Fun ,243
P7,118,3,that ,144
P7,118,2,Well ,222
P7,118,4,was ,288
P7,118,6,"Well, ",396
P7,118,7,really? ,173
P7,118,1,Aspect--Fun ,303
P7,118,3,that ,194
P7,118,7,really? ,464
P7,118,6,"Well, ",166
P7,118,3,that ,417
P7,118,1,Aspect--Fun ,504
P7,118,5,fun. ,210
P1,119,10,looking,332
P1,119,3,for,180
P1,119,2,Yaay,169
P1,119,2,Yaay,251
P1,119,2,Yaay,203
P1,119,4,going,196
P1,119,4,going,140
P1,119,4,going,338
P1,119,6,to,165
P1,119,7,grade,175
P1,119,9,but,183
P1,119,9,but,103
P1,119,9,but,182
P1,119,10,looking,172
P1,119,11,like,229
P1,119,12,a,191
P1,119,13,niner,308
P1,119,13,niner,409
P1,119,13,niner,102
P1,119,13,niner,149
P2,119,3,for,128
P2,119,2,Yaay,169
P2,119,4,going,178
P2,119,3,for,173
P2,119,4,going,151
P2,119,5,into,224
P2,119,4,going,146
P2,119,6,to,154
P2,119,7,grade,156
P2,119,6,to,154
P2,119,8,12,252
P2,119,7,grade,303
P2,119,9,but,168
P2,119,8,12,304
P2,119,10,looking,234
P2,119,10,looking,194
P2,119,12,a,293
P2,119,13,niner,143
P2,119,11,like,170
P2,119,13,niner,382
P2,119,1,Aspect--Looks,163
P2,119,1,Aspect--Looks,302
P2,119,10,looking,206
P2,119,9,but,263
P2,119,4,going,125
P2,119,3,for,309
P2,119,7,grade,318
P3,119,2,Yaay,268
P3,119,3,for,209
P3,119,2,Yaay,141
P3,119,4,going,176
P3,119,5,into,255
P3,119,7,grade,184
P3,119,9,but,201
P3,119,7,grade,147
P3,119,10,looking,205
P3,119,11,like,118
P3,119,9,but,74
P3,119,10,looking,243
P3,119,10,looking,142
P3,119,11,like,295
P3,119,11,like,141
P3,119,13,niner,252
P3,119,13,niner,121
P3,119,10,looking,138
P3,119,7,grade,110
P3,119,3,for,125
P3,119,2,Yaay,230
P3,119,4,going,214
P3,119,5,into,206
P3,119,4,going,313
P4,119,2,Yaay,250
P4,119,2,Yaay,92
P4,119,3,for,168
P4,119,4,going,154
